id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
ngoai-00877,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Triệu chứng thực thể nào có giá trị cao nhất và mang tính đặc hiệu để chẩn đoán viêm phúc mạc toàn thể trên lâm sàng?,Bụng chướng đều,Co cứng thành bụng (Bụng cứng như gỗ),Gõ đục vùng thấp,Mất tiếng nhu động ruột,,,b,"Co cứng thành bụng là sự co thắt cơ vân liên tục, ngoài ý muốn người bệnh, do phản xạ tủy sống khi lá màng bụng thành bị viêm nhiễm kích thích."
ngoai-00878,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Sự khác biệt bản chất giữa ""Co cứng thành bụng"" và ""Phản ứng thành bụng"" là gì?","Co cứng là phản xạ tự ý, phản ứng là ngoài ý muốn","Co cứng có thể dùng tay ấn sâu được, phản ứng thì không thể ấn được","Co cứng là cơ co liên tục ngoài ý muốn làm bụng cứng đơ, phản ứng là cơ chỉ co lại khi tay người khám ấn vào","Co cứng gặp trong viêm ruột, phản ứng gặp trong thủng tạng rỗng",,,c,Phản ứng thành bụng là sự gồng cơ chống lại lực ấn của thầy thuốc; còn co cứng là tình trạng cơ tự gồng cứng liên tục ngay cả khi chưa chạm tay vào.
ngoai-00879,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Dấu hiệu Blumberg (Cảm ứng phúc mạc) được thực hiện và đánh giá dương tính như thế nào?,Ấn nông trên da bụng thấy bệnh nhân kêu đau,"Ấn sâu từ từ vào thành bụng rồi đột ngột bỏ tay ra, bệnh nhân thấy đau chói",Ấn vào hố chậu trái bệnh nhân thấy đau ở hố chậu phải,Cho bệnh nhân ho mạnh thì đau vùng hạ sườn phải,,,b,Nghiệm pháp Blumberg (Rebound tenderness) đánh giá sự cọ xát của hai lá phúc mạc viêm vào nhau khi thành bụng nảy lên đột ngột sau khi ấn sâu.
ngoai-00880,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Bệnh nhân 45 tuổi, đau bụng dữ dội sau ăn. Khám thấy bệnh nhân nằm im, thở nông bằng ngực, bụng phẳng lì và không di động theo nhịp thở. Dấu hiệu này phản ánh điều gì?",Bệnh nhân bị liệt cơ hoành,Thành bụng co cứng toàn bộ nhằm hạn chế tối đa sự cọ xát của phúc mạc viêm,Bệnh nhân có tràn khí màng phổi áp lực,Dấu hiệu của cơn đau thắt ngực nhồi máu cơ tim,,,b,"""Bụng không tham gia nhịp thở"" là biểu hiện nhìn thấy rất kinh điển của tình trạng co cứng thành bụng toàn thể, điển hình trong thủng dạ dày."
ngoai-00881,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Tính chất nôn mửa trong giai đoạn muộn của viêm phúc mạc toàn thể thường có đặc điểm gì?,Nôn ra máu bầm đen,Nôn ra thức ăn vừa mới ăn xong,"Nôn ra dịch mật, dịch ruột hôi như phân",Nôn ra nhiều dịch nhày trong suốt,,,c,"Giai đoạn muộn kèm theo liệt ruột nặng nề, dịch tiêu hóa ứ đọng sẽ trào ngược lên dạ dày khiến bệnh nhân nôn ra dịch ứ đọng, màu vàng nâu hoặc đen, mùi hôi."
ngoai-00882,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Thăm khám trực tràng trong viêm phúc mạc toàn thể giai đoạn muộn sẽ thấy dấu hiệu kinh điển nào?,"Bóng trực tràng rỗng, không có phân",Có máu tươi theo găng,Túi cùng Douglas phồng và đau chói,Cơ thắt hậu môn nhão,,,c,"Dấu hiệu ""tiếng kêu Douglas"" xuất hiện do mủ ứ đọng nhiều ở vị trí thấp nhất của khoang phúc mạc, gây viêm và sưng phồng phúc mạc vùng chậu."
ngoai-00883,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Hội chứng giả lỵ (mót rặn, đại tiện phân nhày, tiểu buốt dắt) thường xuất hiện trong trường hợp áp xe ở vị trí nào?",Áp xe dưới hoành,Áp xe ruột thừa trong hố chậu phải,Áp xe túi cùng Douglas (áp xe vùng chậu),Áp xe giữa các quai ruột,,,c,"Khối mủ ở túi cùng Douglas nằm thấp, đè ép trực tiếp vào thành trước trực tràng và thành sau bàng quang, kích thích các tạng này gây hội chứng giả lỵ."
ngoai-00884,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Triệu chứng cơ năng nào sau đây rất gợi ý đến một ổ áp xe dưới cơ hoành?,Đau quặn bụng từng cơn,Nấc cụt và đau lan lên bả vai cùng bên,Bí tiểu tiện cấp tính,Ỉa chảy phân toàn nước,,,b,"Khối áp xe kích thích trực tiếp cơ hoành và nhánh thần kinh hoành, gây phản xạ nấc và đau xuyên lên vai theo đường dẫn truyền thần kinh cơ hoành (C3- C5)."
ngoai-00885,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Để chẩn đoán phân biệt viêm phúc mạc toàn thể và chảy máu trong ổ bụng do vỡ gan/lách, dấu hiệu nào có giá trị quyết định nhất trên lâm sàng?",Bụng chướng và mất nhu động ruột,Nhịp tim nhanh và huyết áp hạ,Hội chứng nhiễm trùng rõ rệt và co cứng thành bụng,Gõ đục vùng thấp,,,c,Chảy máu trong chủ yếu nổi bật hội chứng thiếu máu cấp/sốc mất máu và bụng mềm. Viêm phúc mạc nổi bật hội chứng nhiễm trùng và co cứng bụng rõ.
ngoai-00886,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Bệnh nhân nào sau đây khi bị viêm phúc mạc thứ phát có thể KHÔNG biểu hiện dấu hiệu co cứng thành bụng rõ rệt, dễ làm bác sĩ bỏ sót tổn thương?",Thanh niên 20 tuổi có thể trạng vận động viên,Phụ nữ có thai 3 tháng đầu,Bệnh nhân nam 40 tuổi có tiền sử loét dạ dày,"Người già suy kiệt, cơ thành bụng nhão hoặc đang dùng Corticoid kéo dài",,,d,"Người già cơ yếu, suy giảm miễn dịch hoặc dùng thuốc ức chế miễn dịch làm mất phản ứng viêm và co cơ, bụng có thể chỉ hơi chướng và đau nhẹ dù mủ đầy bụng."
ngoai-00887,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Xét nghiệm hình ảnh đầu tay kinh điển để chẩn đoán nguyên nhân viêm phúc mạc do thủng tạng rỗng là:,Siêu âm ổ bụng,X-quang bụng không chuẩn bị tư thế đứng,Nội soi dạ dày ống mềm,Chụp MRI ổ bụng,,,b,"X-quang ngực/bụng đứng (chụp lấy vòm hoành) để tìm ""liềm hơi dưới cơ hoành"", là tiêu chuẩn vàng kinh điển xác định thủng tạng rỗng."
ngoai-00888,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Nếu bệnh nhân nghi thủng tạng rỗng quá yếu, không thể đứng hoặc ngồi để chụp X-quang, tư thế nào là lựa chọn thay thế tốt nhất để tìm khí tự do?","Nằm ngửa, tia X chiếu từ trên xuống dưới","Nằm sấp, tia X chiếu từ dưới lên trên","Nằm nghiêng trái, tia X chiếu ngang","Nằm nghiêng phải, tia X chiếu từ trên xuống",,,c,"Tư thế nằm nghiêng trái (Left lateral decubitus), tia đi ngang giúp khí nổi lên cao, đọng lại giữa bờ ngoài gan và thành bụng bên phải, dễ dàng quan sát được."
ngoai-00889,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Dấu hiệu có giá trị gợi ý cao nhất trên siêu âm ổ bụng đối với bệnh nhân viêm phúc mạc toàn thể là:,Tăng nhu động ruột,Lồng ruột hình bia bắn,"Dịch tự do ổ bụng, có hồi âm lợn cợn",Thận ứ nước độ 3,,,c,"Dịch có hồi âm (echogenic fluid) trên siêu âm gợi ý dịch đục, dịch mủ, phân hoặc máu chứ không phải dịch trong đơn thuần (trống âm)."
ngoai-00890,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Phương tiện chẩn đoán hình ảnh nào có độ nhạy và độ đặc hiệu cao nhất để chẩn đoán xác định và định vị chính xác ổ áp xe trong ổ bụng?,X-quang bụng không chuẩn bị,Siêu âm ổ bụng màu,Chụp cắt lớp vi tính (CT) ổ bụng có tiêm thuốc cản quang,Nội soi đại tràng,,,c,"CT scan tiêm thuốc giúp đánh giá chính xác vị trí, kích thước áp xe, sự ngấm thuốc vỏ áp xe và phát hiện nguyên nhân gốc rễ, đồng thời hướng dẫn chọc hút."
ngoai-00891,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Tiêu chuẩn vàng để chẩn đoán Viêm phúc mạc tiên phát (SBP) qua xét nghiệm dịch cổ trướng là gì?,Lượng protein dịch báng > 30 g/L,Số lượng bạch cầu đa nhân trung tính (PMN) > 250 tế bào/mm³,Nhuộm Gram dịch ổ bụng thấy vi khuẩn,Cấy dịch ổ bụng mọc vi khuẩn Gram dương,,,b,"Theo các guideline gan mật, PMN > 250 tế bào/mm³ trong dịch màng bụng là tiêu chuẩn chẩn đoán xác định SBP, cần khởi động kháng sinh ngay không chờ kết quả cấy."
ngoai-00892,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Trong hồi sức cấp cứu viêm phúc mạc, xét nghiệm máu nào có giá trị cao nhất để đánh giá tình trạng giảm tưới máu mô và tiên lượng tử vong?",Số lượng bạch cầu,Định lượng Lactate máu động mạch,Tốc độ máu lắng (VS),Men gan AST/ALT,,,b,Lactate máu tăng cao phản ánh tình trạng chuyển hóa kỵ khí do giảm tưới máu mô trong sốc nhiễm khuẩn. Lactate > 2 mmol/L là tiêu chuẩn chẩn đoán sốc nhiễm khuẩn.
ngoai-00893,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Kết quả chọc dò ổ bụng nào sau đây chỉ điểm viêm phúc mạc thứ phát chứ KHÔNG phải nguyên phát?,"Dịch trong, màu vàng rơm, protein 10 g/L","Dịch đục, protein > 10 g/L, cấy ra nhiều loại vi khuẩn cùng lúc","Dịch lờ lờ máu cá, Amylase > 1000 U/L",Số lượng bạch cầu < 250 tế bào/mm³,,,b,Viêm phúc mạc thứ phát có đặc điểm dịch giàu protein (>10 g/L) và đa khuẩn (cả kỵ khí và hiếu khí). SBP thường chỉ do 1 loại vi khuẩn đơn thuần.
ngoai-00894,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Trong chẩn đoán áp xe dưới cơ hoành, siêu âm thường gặp hạn chế do yếu tố nào cản trở tia siêu âm?",Xương sườn mạn ngực che khuất,Lớp mỡ dày ở thành bụng trước,Khí trong phổi và khí trong dạ dày/đại tràng góc lách,Nhu mô gan quá dày,,,c,"Siêu âm không thể xuyên qua khí. Khí từ vòm phổi phía trên và khí từ ống tiêu hóa phía dưới vòm hoành thường làm mờ hình ảnh áp xe, bắt buộc phải dùng CT."
ngoai-00895,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Thang điểm lâm sàng nào được sử dụng chuyên biệt và phổ biến để tiên lượng nguy cơ tử vong ở bệnh nhân viêm phúc mạc toàn thể?,Thang điểm Glasgow,Thang điểm Alvarado,Thang điểm Child-Pugh,Chỉ số viêm phúc mạc Mannheim (MPI - Mannheim Peritonitis Index),,,d,"MPI bao gồm tuổi, giới, suy tạng, tính chất dịch (trong, mủ, phân), lan tỏa hay khu trú... Điểm càng cao, tỷ lệ tử vong càng lớn. Đây là công cụ tiên lượng kinh điển."
ngoai-00896,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Bước can thiệp đầu tiên mang tính sống còn đối với bệnh nhân viêm phúc mạc toàn thể có sốc nhiễm khuẩn khi vào cấp cứu là gì?,Đẩy bệnh nhân lên phòng mổ ngay lập tức để bịt lỗ thủng,Hồi sức tích cực bù dịch điện giải qua đường tĩnh mạch và tiêm kháng sinh phổ rộng,Chọc dẫn lưu mủ ổ bụng tại giường,Rửa dạ dày bằng nước muối sinh lý,,,b,Nguyên tắc tối thượng: Bệnh nhân VPM nặng phải được hồi sức nội khoa tích cực (Resuscitation) trước và trong khi đưa lên mổ. Bù dịch và kháng sinh sớm giảm tử vong rõ rệt.
ngoai-00897,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Ba mục tiêu chính của phẫu thuật điều trị viêm phúc mạc thứ phát là:,"Khâu lỗ thủng, nối ruột, cắt ruột thừa","Loại bỏ nguyên nhân, rửa sạch khoang phúc mạc, dẫn lưu hiệu quả","Cắt bỏ tạng viêm, hóa trị liệu ổ bụng, khâu kín bụng","Rửa ổ bụng, lau sạch mủ, tạo hậu môn nhân tạo",,,b,"Đây là ""kiềng 3 chân"" kinh điển trong phẫu thuật viêm phúc mạc: Source control (kiểm soát nguồn lây) - Washout (rửa sạch mủ/giả mạc) - Drainage (dẫn lưu triệt để)."
ngoai-00898,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Phác đồ kháng sinh kinh nghiệm ban đầu cho viêm phúc mạc thứ phát bắt buộc phải bao phủ được nhóm vi khuẩn nào?,Tụ cầu vàng và phế cầu,Vi khuẩn Gram âm đường ruột và vi khuẩn kỵ khí,Nấm men và ký sinh trùng,Vi khuẩn lao và vi khuẩn không điển hình,,,b,"Viêm phúc mạc từ ruột luôn là đa khuẩn. Kháng sinh phải diệt được Gram âm (E.coli, Klebsiella...) và kỵ khí (B. fragilis). Ví dụ: Cephalosporin TH3 + Metronidazole."
ngoai-00899,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Lựa chọn điều trị ưu tiên số một hiện nay đối với áp xe trong ổ bụng đơn thuần, kích thước 6 cm, vỏ bao rõ, có vị trí chọc thuận lợi là gì?",Phẫu thuật mở bụng dẫn lưu mủ,Phẫu thuật nội soi bóc vỏ áp xe,Chọc hút và đặt catheter dẫn lưu qua da dưới hướng dẫn siêu âm/CT,Chỉ dùng kháng sinh liều cao đường tĩnh mạch,,,c,"Dẫn lưu qua da (Percutaneous drainage - PCD) là tiêu chuẩn vàng cho áp xe kích thước lớn (>4-5cm), an toàn, xâm lấn tối thiểu và rất hiệu quả, thay thế mổ mở."
ngoai-00900,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Trong mổ viêm phúc mạc toàn thể, dung dịch chuẩn mực được khuyên dùng để rửa sạch khoang phúc mạc là:",Dung dịch Betadine pha loãng,Nước cất vô khuẩn,"Huyết thanh mặn đẳng trương 0,9% (Nước muối sinh lý) ấm",Dung dịch kháng sinh pha loãng,,,c,"Rửa bằng Nacl 0.9% ấm (nhiều lít) là an toàn nhất. Nước cất gây ly giải tế bào, Povidone-iodine và kháng sinh pha loãng có thể gây viêm hóa học dính ruột và hấp thu độc tính."
ngoai-00901,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,Vị trí giải phẫu ưu tiên số 1 để đặt ống dẫn lưu trong phẫu thuật viêm phúc mạc toàn thể là:,Rãnh đại tràng phải,Dưới cơ hoành hai bên,Túi cùng Douglas,Rãnh đại tràng trái,,,c,"Túi cùng Douglas là nơi thấp nhất, dẫn lưu đặt tại đây sẽ theo trọng lực thoát mủ và dịch tồn dư tốt nhất ra ngoài."
ngoai-00902,ngoai,Viêm phúc mạc và áp xe trong ổ bụng,Tiêu hóa,,,"Trong phẫu thuật cấp cứu viêm phúc mạc toàn thể do vỡ đại tràng mạn sườn trái, ổ bụng bẩn nhiều phân. Chỉ định ngoại khoa an toàn nhất là:","Cắt đoạn đại tràng vỡ, nối ruột ngay 1 thì",Khâu lỗ thủng đại tràng và đắp mạc nối lớn,"Cắt đoạn đại tràng vỡ, đưa hai đầu ruột ra ngoài làm hậu môn nhân tạo","Rửa bụng, để lại đoạn ruột vỡ và dẫn lưu trực tiếp lỗ vỡ",,,c,Môi trường viêm phúc mạc phân có nguy cơ bục miệng nối rất cao. Phẫu thuật Hartmann hoặc làm hậu môn nhân tạo là lựa chọn an toàn để cứu mạng bệnh nhân.
